Data,Open,High,Low,Close,Volume
2001-07-06,8.3181,8.7694,8.2397,8.6419,75316.0
2001-07-09,8.7694,8.8086,8.5242,8.8086,127060.0
2001-07-10,8.8479,8.8871,8.2789,8.3575,91622.0
2001-07-11,8.0533,8.2397,7.8277,8.2397,92044.0
2001-07-12,8.4849,9.505,8.3575,9.505,178050.0
2001-07-13,9.711,9.956,9.2206,9.505,194797.0
2001-07-16,9.4266,9.672,9.299,9.672,36977.0
2001-07-17,9.505,9.633,8.8871,8.8871,61305.0
2001-07-18,8.691,9.0146,8.5242,9.0146,46976.0
2001-07-19,9.0146,9.0146,8.7302,8.7302,58974.0
2001-07-20,8.6419,8.7694,8.5242,8.5634,34421.0
2001-07-23,8.7694,9.3873,8.7694,9.0931,72851.0
2001-07-24,9.2206,9.2598,8.691,8.7694,50374.0
2001-07-25,8.8871,8.9362,8.5242,8.5242,40176.0
2001-07-26,8.8086,9.1814,8.691,9.0931,74427.0
2001-07-27,9.299,9.711,9.299,9.633,139209.0
2001-07-30,9.4266,10.536,9.4266,9.956,132437.0
2001-07-31,9.917,10.33,9.75,10.201,84871.0
2001-08-01,10.33,10.33,9.995,10.123,93698.0
2001-08-02,10.162,10.613,10.162,10.407,127963.0
2001-08-03,10.33,10.486,10.162,10.28,51138.0
2001-08-06,10.241,10.613,10.241,10.447,54060.0
2001-08-07,10.407,10.407,10.28,10.368,39112.0
2001-08-08,10.241,10.241,9.75,9.75,56793.0
2001-08-09,9.633,9.917,9.505,9.917,30660.0
2001-08-10,10.035,10.28,9.995,10.123,68895.0
2001-08-13,10.084,10.33,10.084,10.33,35131.0
2001-08-14,10.33,10.536,10.33,10.407,60241.0
2001-08-16,10.486,10.486,10.241,10.447,54823.0
2001-08-17,10.33,10.407,10.201,10.33,65727.0
2001-08-20,10.162,10.28,9.839,9.995,44502.0
2001-08-21,9.956,10.241,9.956,10.162,11116.0
2001-08-22,10.035,10.447,10.035,10.241,23289.0
2001-08-23,10.28,10.447,10.162,10.33,23412.0
2001-08-24,10.201,10.732,10.201,10.574,27287.0
2001-08-27,10.732,11.025,10.486,10.574,93023.0
2001-08-28,10.447,10.653,10.447,10.536,41825.0
2001-08-29,10.447,10.653,10.407,10.536,33784.0
2001-08-30,10.574,10.732,10.574,10.732,30471.0
2001-08-31,10.653,11.025,10.653,10.938,70132.0
2001-09-03,11.065,11.477,10.976,11.31,221362.0
2001-09-04,11.556,11.683,11.104,11.31,174440.0
2001-09-05,11.182,11.594,11.182,11.594,43004.0
2001-09-06,11.683,11.762,11.35,11.35,115437.0
2001-09-07,11.31,11.427,11.104,11.182,66694.0
2001-09-10,10.78,11.31,10.78,11.104,63941.0
2001-09-11,11.271,11.271,10.241,10.653,58792.0
2001-09-12,9.917,10.447,9.839,10.447,166701.0
2001-09-13,10.201,10.447,10.162,10.33,43087.0
2001-09-14,10.201,10.241,9.4656,9.4656,92155.0
2001-09-17,9.4266,9.4266,9.0538,9.1814,49791.0
2001-09-18,9.2598,9.711,9.0146,9.672,79007.0
2001-09-19,9.672,9.995,9.672,9.917,47955.0
2001-09-20,9.995,9.995,9.633,9.789,16016.0
2001-09-21,9.3873,9.711,9.0931,9.2206,38036.0
2001-09-24,9.633,9.711,9.0538,9.3873,33595.0
2001-09-25,9.4266,9.4266,9.0538,9.0931,119097.0
2001-09-26,9.1814,9.1814,9.0146,9.0931,94899.0
2001-09-27,9.2206,9.2206,8.6027,8.8871,28427.0
2001-09-28,9.0146,9.2206,8.9754,9.0146,64591.0
2001-10-01,9.0146,9.1421,9.0146,9.1421,15434.0
2001-10-02,9.2598,9.2598,8.691,8.8871,24114.0
2001-10-03,8.8871,8.8871,8.6419,8.6419,28849.0
2001-10-04,8.8871,8.8871,8.691,8.7302,47775.0
2001-10-05,8.7694,9.0146,8.7694,8.9362,23097.0
2001-10-08,8.9362,8.9362,8.691,8.8086,27486.0
2001-10-09,8.8871,9.299,8.8086,9.1421,84222.0
2001-10-10,9.299,9.711,9.1421,9.583,157848.0
2001-10-11,10.035,10.819,9.505,10.084,307909.0
2001-10-12,10.201,10.201,9.839,10.162,100314.0
2001-10-15,10.035,10.692,9.917,10.201,101039.0
2001-10-16,10.536,11.271,10.447,11.104,154955.0
2001-10-17,11.722,12.173,10.536,11.025,215013.0
2001-10-18,10.486,11.065,10.368,10.732,129511.0
2001-10-19,10.732,11.104,10.536,10.78,89903.0
2001-10-22,10.732,11.065,10.732,11.065,104207.0
2001-10-23,11.35,11.594,10.78,10.976,211177.0
2001-10-24,10.732,11.144,10.653,11.144,116557.0
2001-10-25,11.427,11.633,10.732,10.78,166703.0
2001-10-26,11.065,11.31,10.976,11.144,118638.0
2001-10-29,11.35,11.388,10.976,11.182,138081.0
2001-10-30,10.819,10.938,10.536,10.536,91931.0
2001-10-31,10.447,10.898,10.407,10.898,68861.0
2001-11-02,10.938,10.938,10.692,10.859,36447.0
2001-11-05,10.732,10.898,10.732,10.819,21542.0
2001-11-06,10.898,10.976,10.574,10.613,27612.0
2001-11-07,10.536,10.732,10.368,10.447,43011.0
2001-11-08,10.536,10.976,10.368,10.976,50035.0
2001-11-09,10.78,11.231,10.653,10.653,95392.0
2001-11-12,10.938,10.976,10.486,10.536,47729.0
2001-11-13,10.78,10.938,10.653,10.898,56236.0
2001-11-14,11.144,11.556,10.859,11.477,255777.0
2001-11-15,11.516,11.722,10.976,10.976,180226.0
2001-11-16,11.025,11.31,10.976,11.065,43033.0
2001-11-19,11.231,11.31,10.732,10.976,66260.0
2001-11-20,10.976,11.144,10.859,10.938,39470.0
2001-11-21,11.025,11.065,10.574,10.574,113037.0
2001-11-22,10.33,10.692,10.241,10.692,102482.0
2001-11-23,10.692,10.692,10.28,10.447,148852.0
2001-11-26,10.486,10.536,10.241,10.368,53610.0
2001-11-27,10.368,10.486,10.33,10.33,30953.0
2001-11-28,10.084,10.486,10.084,10.368,52715.0
2001-11-29,10.486,10.536,10.368,10.368,36612.0
2001-11-30,10.368,10.486,10.123,10.123,27764.0
2001-12-03,9.956,9.995,9.544,9.956,32539.0
2001-12-04,10.28,10.407,10.123,10.33,43349.0
2001-12-05,10.653,10.732,10.368,10.486,65902.0
2001-12-06,10.692,10.692,10.486,10.486,59111.0
2001-12-07,10.447,10.613,10.447,10.613,37879.0
2001-12-10,10.486,10.613,10.162,10.162,66606.0
2001-12-11,9.956,10.123,9.878,10.035,81607.0
2001-12-12,10.241,10.241,9.839,9.917,46089.0
2001-12-13,9.917,9.917,8.9362,8.9362,82367.0
2001-12-14,8.8871,9.1814,8.8479,9.0146,52983.0
2001-12-17,9.1814,9.2206,8.8086,9.1421,97650.0
2001-12-18,9.0146,9.544,9.0146,9.505,145190.0
2001-12-19,9.4656,9.4656,9.0931,9.299,107898.0
2001-12-20,9.299,9.299,9.1814,9.299,110052.0
2001-12-21,9.1421,9.3873,9.0146,9.0931,46967.0
2001-12-27,9.2206,9.505,9.0146,9.505,351809.0
2001-12-28,10.162,10.162,9.1814,9.4266,1066470.0
2001-12-31,9.4266,9.4656,9.0931,9.3384,70169.0
2002-01-02,9.4266,9.4266,9.1421,9.1814,10047.0
2002-01-03,9.299,9.633,9.2598,9.633,60009.0
2002-01-04,9.878,9.878,9.2598,9.299,178816.0
2002-01-07,9.299,9.4656,9.0146,9.2206,94256.0
2002-01-08,9.2206,9.2206,8.8086,9.0146,98538.0
2002-01-09,9.0538,9.505,8.9362,9.4266,120000.0
2002-01-10,9.505,9.544,9.1814,9.3384,193732.0
2002-01-11,9.299,9.4656,9.2598,9.3384,64759.0
2002-01-14,9.3384,9.3384,9.0538,9.1421,55215.0
2002-01-15,8.9754,9.0931,8.9754,9.0146,51910.0
2002-01-16,9.1421,9.2206,9.0146,9.0146,95670.0
2002-01-17,9.1814,9.1814,9.0538,9.1814,89844.0
2002-01-18,9.2598,9.2598,9.0538,9.0931,80910.0
2002-01-21,9.0538,9.0931,8.8871,8.8871,41889.0
2002-01-28,9.0146,9.0146,5.7384,6.7585,1158280.0
2002-01-29,6.886,7.043,6.6016,6.6604,293774.0
2002-01-30,6.6016,6.6604,6.2289,6.5133,133041.0
2002-01-31,6.6016,6.6016,6.3073,6.4348,53112.0
2002-02-01,6.5133,6.5133,5.9836,6.1013,133947.0
2002-02-04,5.8168,5.9443,5.2086,5.2676,938606.0
2002-02-05,5.2872,5.6108,5.14,5.4932,196995.0
2002-02-06,5.6501,5.6991,5.3264,5.3264,154087.0
2002-02-07,5.3656,5.4539,5.3068,5.3264,53995.0
2002-02-08,5.2676,5.4048,5.2676,5.4048,31414.0
2002-02-11,5.5912,5.5912,5.2479,5.3068,57978.0
2002-02-12,5.3068,5.346,5.1204,5.1204,32219.0
2002-02-13,5.0615,5.1204,4.9144,4.983,63880.0
2002-02-14,5.1008,5.1008,4.9144,4.9144,33634.0
2002-02-15,4.9144,4.983,4.6495,4.7084,112654.0
2002-02-18,4.8163,4.8163,4.3259,4.4043,164012.0
2002-02-19,4.3847,4.3847,4.1199,4.2376,127209.0
2002-02-20,4.1983,4.2866,4.1395,4.2376,107265.0
2002-02-21,4.3455,4.5907,4.3063,4.4239,196003.0
2002-02-22,4.3847,4.5024,4.3455,4.5024,69616.0
2002-02-25,4.9144,5.6991,4.7967,5.2479,772634.0
2002-02-26,5.5128,5.5128,5.1596,5.2282,656308.0
2002-02-27,5.2086,5.2676,4.983,5.1596,275755.0
2002-02-28,5.1596,5.2086,5.0615,5.2086,51353.0
2002-03-01,5.2282,5.2282,5.0419,5.1008,1142346.0
2002-03-04,5.2479,5.2872,4.7084,4.9144,542460.0
2002-03-05,4.9144,4.983,4.7967,4.8163,69915.0
2002-03-06,4.7574,4.8359,4.6103,4.7084,106384.0
2002-03-07,4.7771,4.7771,4.5907,4.6691,79858.0
2002-03-08,4.7574,4.7574,4.6103,4.6495,72753.0
2002-03-11,4.6887,4.6887,4.6299,4.6299,23291.0
2002-03-12,4.5907,4.8555,4.5515,4.6299,224053.0
2002-03-13,4.6299,4.728,4.5711,4.6299,90054.0
2002-03-14,4.5318,4.6299,4.5318,4.5515,39430.0
2002-03-15,4.5907,4.5907,4.5515,4.5907,20431.0
2002-03-18,4.6299,4.6299,4.5515,4.5907,27858.0
2002-03-19,4.5711,4.5711,4.3063,4.3455,66110.0
2002-03-20,4.3455,4.3847,4.218,4.218,83990.0
2002-03-21,4.3063,4.3063,4.1787,4.1787,62006.0
2002-03-22,4.2376,4.3847,4.1983,4.3455,87934.0
2002-03-25,4.4043,4.4043,4.218,4.2376,87055.0
2002-03-26,4.1395,4.1983,4.1003,4.1199,140751.0
2002-03-27,4.1003,4.1983,4.061,4.0806,89798.0
2002-03-28,4.1003,4.1983,4.0806,4.1003,85569.0
2002-04-02,4.0806,4.1395,4.061,4.1003,11090.0
2002-04-03,4.0806,4.0806,3.7471,3.8942,71038.0
2002-04-04,3.8942,3.8942,3.6098,3.6098,140429.0
2002-04-05,3.6882,3.7274,3.6294,3.649,101549.0
2002-04-08,3.649,3.649,3.237,3.2763,89822.0
2002-04-09,3.3155,3.3155,2.8643,3.0703,395552.0
2002-04-10,3.0703,3.0899,2.9526,2.9918,109240.0
2002-04-11,3.0114,3.0311,2.7661,2.8251,118172.0
2002-04-12,2.8643,2.8643,2.4425,2.5405,422784.0
2002-04-15,2.5405,2.7859,2.2169,2.7859,709727.0
2002-04-16,2.8839,3.0703,2.6681,2.6681,581747.0
2002-04-17,2.7859,2.7859,2.5405,2.5405,296136.0
2002-04-18,2.5405,2.6681,2.5405,2.5602,110103.0
2002-04-19,2.5994,2.8055,2.5798,2.6681,172510.0
2002-04-22,2.6877,2.9329,2.6387,2.8643,193274.0
2002-04-23,2.9329,3.0114,2.7465,2.7465,308077.0
2002-04-24,2.7661,2.8055,2.6387,2.6877,165203.0
2002-04-25,2.7073,2.7269,2.6191,2.7269,32122.0
2002-04-26,2.7269,2.8055,2.7073,2.7269,63397.0
2002-04-29,2.7465,2.8251,2.7073,2.7465,96036.0
2002-04-30,2.8251,2.8251,2.7073,2.7661,42179.0
2002-05-02,2.8055,2.8055,2.7073,2.7269,42729.0
2002-05-06,2.7073,2.7269,2.6191,2.6877,68288.0
2002-05-07,2.6681,2.6681,2.5994,2.6387,62894.0
2002-05-08,2.5994,2.6681,2.5994,2.6191,43035.0
2002-05-09,2.7073,2.7465,2.5994,2.5994,131965.0
2002-05-10,2.5994,2.5994,2.5405,2.5602,77593.0
2002-05-13,2.5013,2.5798,2.3934,2.4817,110677.0
2002-05-14,2.5013,2.5405,2.413,2.5405,117611.0
2002-05-15,2.5602,2.5994,2.4817,2.5798,85322.0
2002-05-16,2.5798,2.6387,2.5405,2.6191,158904.0
2002-05-17,2.7073,2.7465,2.5994,2.5994,189282.0
2002-05-20,2.6387,2.6877,2.6191,2.6387,50098.0
2002-05-21,2.6387,2.6877,2.6387,2.6387,35282.0
2002-05-22,2.6877,2.7073,2.5798,2.5798,80075.0
2002-05-23,2.6191,2.6191,2.5798,2.6191,21810.0
2002-05-24,2.6191,2.7661,2.5798,2.7661,152986.0
2002-05-27,2.7661,3.0703,2.7465,3.0311,734921.0
2002-05-28,3.0703,3.3155,2.8251,2.8251,858589.0
2002-05-29,2.8447,2.9722,2.8447,2.9526,227639.0
2002-05-31,3.0114,3.0703,2.9526,2.9722,129237.0
2002-06-03,3.0311,3.0507,2.9722,3.0114,112048.0
2002-06-04,3.0311,3.139,3.0114,3.139,219539.0
2002-06-05,3.237,3.2959,3.1586,3.1978,304625.0
2002-06-06,3.2566,3.2566,3.0507,3.0507,261854.0
2002-06-07,2.9918,3.1782,2.9722,3.1782,206533.0
2002-06-10,3.1586,3.237,3.139,3.1782,61434.0
2002-06-11,3.1782,3.2174,3.1095,3.1978,81764.0
2002-06-12,3.1978,3.237,3.139,3.2174,60104.0
2002-06-13,3.237,3.443,3.237,3.3842,601340.0
2002-06-14,3.3842,3.3842,3.2763,3.3155,176605.0
2002-06-17,3.3646,3.4822,3.3646,3.4822,240531.0
2002-06-18,3.6098,3.7274,3.5902,3.6294,472761.0
2002-06-19,3.5902,3.649,3.5215,3.5902,312162.0
2002-06-20,3.5411,3.7078,3.5411,3.649,125017.0
2002-06-21,3.7078,3.9335,3.6882,3.8942,258958.0
2002-06-24,3.9138,4.1199,3.8942,3.9531,408341.0
2002-06-25,4.061,4.061,3.5411,3.7864,148990.0
2002-06-26,3.5411,3.649,3.3351,3.4234,277128.0
2002-06-27,3.5019,3.6098,3.4626,3.5902,166868.0
2002-06-28,3.649,3.7274,3.3351,3.6098,218718.0
2002-07-01,3.5215,3.5215,3.3646,3.3646,53963.0
2002-07-02,3.2566,3.3155,2.9526,2.9526,141134.0
2002-07-03,2.7661,3.1782,2.6877,3.1586,447670.0
2002-07-04,3.2763,3.443,3.0899,3.2763,269232.0
2002-07-05,3.3351,3.3351,3.2763,3.3155,56907.0
2002-07-08,3.2763,3.3646,3.2566,3.2959,16370.0
2002-07-09,3.2763,3.3155,3.237,3.2763,16792.0
2002-07-10,3.3155,3.3155,3.0899,3.1978,26274.0
2002-07-11,3.0703,3.1586,2.9918,3.0507,41120.0
2002-07-12,3.0507,3.0899,3.0311,3.0703,16332.0
2002-07-15,3.0507,3.0507,2.9133,2.9133,28104.0
2002-07-16,2.9918,3.0507,2.9133,2.9918,30350.0
2002-07-17,2.9526,3.1782,2.9329,3.1782,33400.0
2002-07-18,3.3155,3.443,3.1978,3.2174,127282.0
2002-07-19,3.0703,3.1586,3.0507,3.139,29454.0
2002-07-22,2.9722,3.0311,2.9526,2.9918,28908.0
2002-07-23,3.0899,3.1095,2.9918,3.0507,31921.0
2002-07-24,2.9918,3.0114,2.8643,2.9918,49256.0
2002-07-25,3.1782,3.1978,2.9133,3.0703,88903.0
2002-07-26,2.9918,3.1095,2.9918,3.0311,49261.0
2002-07-29,3.0703,3.0703,3.0114,3.0507,10526.0
2002-07-30,3.0703,3.0703,2.9526,2.9722,35131.0
2002-07-31,2.9526,3.0114,2.8251,2.9329,67270.0
2002-08-01,2.9526,2.9526,2.8643,2.9526,26525.0
2002-08-02,2.8643,2.9133,2.8251,2.8447,45059.0
2002-08-05,2.8447,2.8447,2.7269,2.7465,55580.0
2002-08-06,2.7073,2.8251,2.6877,2.7859,38786.0
2002-08-07,2.8055,2.8643,2.7661,2.7661,53826.0
2002-08-08,2.7661,2.8447,2.7269,2.7465,64924.0
2002-08-09,2.7661,2.7859,2.7661,2.7859,14528.0
2002-08-12,2.8447,2.8447,2.8447,2.8447,2.0
2002-08-13,2.8447,2.8643,2.7661,2.8643,8742.0
2002-08-14,2.8447,2.8447,2.7859,2.8251,16283.0
2002-08-16,2.8643,2.8839,2.8251,2.8643,5652.0
2002-08-19,2.7859,2.8839,2.7859,2.8643,3831.0
2002-08-20,2.8643,2.9133,2.8251,2.9133,15260.0
2002-08-21,2.8251,2.9133,2.8251,2.9133,20795.0
2002-08-22,2.9329,2.9329,2.8643,2.8643,19123.0
2002-08-23,2.8643,2.8839,2.8643,2.8839,19458.0
2002-08-26,2.8839,2.9526,2.8251,2.9133,8296.0
2002-08-27,2.9133,2.9329,2.8643,2.8839,28368.0
2002-08-28,2.8643,2.8643,2.8251,2.8251,51885.0
2002-08-29,2.7859,2.8251,2.7661,2.8251,34678.0
2002-08-30,2.7859,2.8447,2.7859,2.8251,22192.0
2002-09-02,2.7859,2.7859,2.7465,2.7661,47621.0
2002-09-03,2.7465,2.7465,2.5798,2.5798,53833.0
2002-09-04,2.6191,2.6191,2.2169,2.3346,81322.0
2002-09-05,2.3346,2.4621,2.2169,2.2365,113681.0
2002-09-06,2.2365,2.3934,2.2365,2.3738,85026.0
2002-09-09,2.3542,2.5405,2.2757,2.5013,29465.0
2002-09-10,2.5798,2.5798,2.4425,2.4621,138157.0
2002-09-11,2.4425,2.4621,2.3934,2.4621,78426.0
2002-09-12,2.413,2.4425,2.315,2.3738,19641.0
2002-09-13,2.3346,2.3346,2.2757,2.2757,16812.0
2002-09-16,2.413,2.7465,2.3738,2.7073,423121.0
2002-09-17,2.8447,2.9526,2.6681,2.6877,562935.0
2002-09-18,2.7073,2.7073,2.4817,2.6681,154340.0
2002-09-19,2.6191,2.7465,2.5798,2.6191,52692.0
2002-09-20,2.6191,2.7661,2.6191,2.6681,95887.0
2002-09-23,2.7269,2.7269,2.6387,2.6387,41620.0
2002-09-24,2.5994,2.6877,2.5209,2.5798,33353.0
2002-09-25,2.5013,2.6877,2.5013,2.6877,55961.0
2002-09-26,2.6877,2.7269,2.6387,2.6387,13495.0
2002-09-27,2.5994,2.6191,2.5602,2.5994,22594.0
2002-09-30,2.5405,2.5994,2.5013,2.5405,42092.0
2002-10-01,2.5994,2.5994,2.5013,2.5013,43467.0
2002-10-02,2.5798,2.6191,2.5013,2.5405,26028.0
2002-10-03,2.4817,2.5209,2.4621,2.4817,63021.0
2002-10-04,2.4817,2.5602,2.4621,2.4621,25574.0
2002-10-07,2.4425,2.5013,2.413,2.4621,25396.0
2002-10-08,2.4621,2.4621,2.3934,2.4621,38036.0
2002-10-09,2.4621,2.4621,2.3934,2.413,125830.0
2002-10-10,2.4621,2.5209,2.4425,2.5209,31612.0
2002-10-11,2.5405,2.5994,2.5405,2.5798,92724.0
2002-10-14,2.5209,2.5798,2.5013,2.5798,13874.0
2002-10-15,2.5798,2.6387,2.5798,2.5994,75796.0
2002-10-16,2.6191,2.6191,2.5405,2.5798,57049.0
2002-10-17,2.5602,2.5798,2.5405,2.5405,39516.0
2002-10-18,2.5798,2.5798,2.5405,2.5798,41428.0
2002-10-21,2.5798,2.5798,2.5405,2.5405,27533.0
2002-10-22,2.5602,2.6681,2.5405,2.6387,166873.0
2002-10-23,2.6877,2.7859,2.5798,2.5994,118164.0
2002-10-24,2.6387,2.6387,2.5602,2.5994,62411.0
2002-10-25,2.5798,2.6191,2.5602,2.5602,13345.0
2002-10-28,2.5602,2.6877,2.5602,2.6877,81147.0
2002-10-29,2.6387,2.7465,2.6191,2.7073,231384.0
2002-10-30,2.7465,2.7465,2.6387,2.6877,68758.0
2002-10-31,2.6877,2.7465,2.6191,2.6191,146935.0
2002-11-04,2.8447,3.1586,2.8447,3.0114,812486.0
2002-11-05,3.0703,3.0703,2.8839,2.9133,182296.0
2002-11-06,2.9526,2.9722,2.7661,2.7661,182838.0
2002-11-07,2.7073,2.8055,2.5405,2.6191,195024.0
2002-11-08,2.6191,2.6191,2.5013,2.5209,257047.0
2002-11-12,2.5405,2.5602,2.3934,2.5209,96319.0
2002-11-13,2.5209,2.5209,2.4621,2.5013,81412.0
2002-11-14,2.5013,2.5798,2.5013,2.5602,70001.0
2002-11-15,2.5602,2.5994,2.5209,2.5405,32978.0
2002-11-18,2.5798,2.6387,2.5209,2.6191,110193.0
2002-11-19,2.6387,2.6681,2.5798,2.5798,41686.0
2002-11-20,2.6191,2.6191,2.5602,2.5602,24063.0
2002-11-21,2.6387,2.6387,2.5602,2.6191,61093.0
2002-11-22,2.6387,2.7465,2.6387,2.6387,255595.0
2002-11-25,2.7073,2.9133,2.7073,2.7269,813274.0
2002-11-26,2.7661,2.8251,2.7269,2.7465,462228.0
2002-11-27,2.7465,2.7859,2.7269,2.7465,108178.0
2002-11-28,2.7661,2.7859,2.6681,2.6877,158872.0
2002-11-29,2.7073,2.7073,2.6191,2.6681,135738.0
2002-12-02,2.6191,2.7465,2.6191,2.7269,119892.0
2002-12-03,2.7269,2.7661,2.6387,2.6387,105276.0
2002-12-04,2.5994,2.6877,2.5994,2.6681,61751.0
2002-12-05,2.6387,2.7073,2.6387,2.6681,49223.0
2002-12-06,2.6387,2.6681,2.6191,2.6681,24575.0
2002-12-09,2.6387,2.6681,2.6191,2.6387,28461.0
2002-12-10,2.6387,2.6681,2.5994,2.6191,32009.0
2002-12-11,2.5798,2.5994,2.5602,2.5798,36995.0
2002-12-12,2.5994,2.6191,2.5602,2.6191,34823.0
2002-12-13,2.5798,2.6191,2.5602,2.5994,57203.0
2002-12-16,2.5994,2.6681,2.5798,2.5994,32012.0
2002-12-17,2.6387,2.6387,2.5602,2.6191,35551.0
2002-12-18,2.6191,2.6191,2.5405,2.5602,30726.0
2002-12-19,2.5798,2.5798,2.4817,2.5405,45022.0
2002-12-20,2.5602,2.5602,2.4425,2.5209,77210.0
2002-12-23,2.5013,2.5798,2.4425,2.5013,23050.0
2002-12-27,2.4621,2.5405,2.4621,2.5013,51582.0
2002-12-30,2.4817,2.5013,2.4817,2.4817,18949.0
2002-12-31,2.4621,2.5209,2.4425,2.5013,45232.0
2003-01-02,2.4621,2.5013,2.4621,2.5013,53114.0
2003-01-03,2.5798,2.5994,2.5209,2.5405,71309.0
2003-01-06,2.5798,2.6191,2.5602,2.6191,101969.0
2003-01-07,2.6191,2.6387,2.5798,2.5798,41827.0
2003-01-08,2.5602,2.5798,2.5209,2.5209,28749.0
2003-01-09,2.5013,2.5405,2.5013,2.5405,41566.0
2003-01-10,2.5405,2.6191,2.5013,2.5209,90228.0
2003-01-13,2.5209,2.7073,2.5209,2.6877,244129.0
2003-01-14,2.6877,2.6877,2.6191,2.6387,158682.0
2003-01-15,2.6387,2.6387,2.5994,2.5994,85215.0
2003-01-16,2.6191,2.6191,2.5602,2.5798,47336.0
2003-01-17,2.5602,2.5602,2.5209,2.5405,41249.0
2003-01-20,2.5405,2.7073,2.5405,2.6387,209027.0
2003-01-21,2.6877,2.6877,2.5798,2.5798,101276.0
2003-01-22,2.5994,2.5994,2.5602,2.5602,62914.0
2003-01-23,2.9133,2.9133,2.7661,2.8447,881964.0
2003-01-24,2.7859,2.8055,2.6681,2.6877,173444.0
2003-01-27,2.6191,2.6191,2.5602,2.6191,100324.0
2003-01-28,2.6387,2.6681,2.5994,2.6681,54791.0
2003-01-29,2.5994,2.6681,2.5994,2.6387,47512.0
2003-01-30,2.6681,2.6681,2.5798,2.5798,44751.0
2003-01-31,2.5798,2.6191,2.5798,2.6191,14938.0
2003-02-03,2.6681,2.6681,2.5994,2.6191,64131.0
2003-02-04,2.6387,2.6387,2.5798,2.5798,67109.0
2003-02-05,2.5798,2.5994,2.5798,2.5798,25649.0
2003-02-06,2.5798,2.6191,2.5798,2.5994,24417.0
2003-02-07,2.5798,2.7073,2.5798,2.6387,148924.0
2003-02-10,2.6681,2.6681,2.5994,2.5994,83137.0
2003-02-11,2.6387,2.6681,2.5994,2.6387,77900.0
2003-02-12,2.6191,2.8447,2.6191,2.8447,417935.0
2003-02-13,2.9133,2.9329,2.7073,2.7269,515267.0
2003-02-14,2.7465,2.7859,2.7073,2.7661,92717.0
2003-02-17,2.8055,2.8447,2.7859,2.8055,72666.0
2003-02-18,2.7269,2.7859,2.7073,2.7661,31719.0
2003-02-19,2.7465,2.7661,2.7269,2.7269,50033.0
2003-02-20,2.7073,2.7269,2.6877,2.7269,49030.0
2003-02-21,2.6877,2.7661,2.6877,2.7661,10260.0
2003-02-24,2.7661,2.7661,2.7269,2.7269,9564.0
2003-02-25,2.6877,2.7073,2.6387,2.6387,65881.0
2003-02-26,2.6681,2.7269,2.6681,2.7269,72459.0
2003-02-27,2.7465,2.7465,2.7073,2.7465,11753.0
2003-02-28,2.7269,2.7661,2.7269,2.7661,38244.0
2003-03-03,2.7073,2.7661,2.7073,2.7661,16607.0
2003-03-04,2.7661,2.7661,2.7073,2.7269,25986.0
2003-03-05,2.7269,2.7465,2.7269,2.7465,15980.0
2003-03-06,2.7269,2.7661,2.7269,2.7465,45647.0
2003-03-07,2.7465,2.7859,2.7269,2.7859,50702.0
2003-03-10,2.8251,2.9722,2.8251,2.9133,337264.0
2003-03-11,2.8839,2.9918,2.8447,2.9722,275922.0
2003-03-12,2.9722,3.0114,2.8447,2.8839,212427.0
2003-03-13,2.9329,2.9918,2.8839,2.9133,56395.0
2003-03-14,2.9329,2.9526,2.8839,2.8839,88271.0
2003-03-17,2.8839,2.8839,2.8251,2.8447,70123.0
2003-03-18,2.8839,2.9526,2.8643,2.8643,152663.0
2003-03-19,2.8643,2.9722,2.8643,2.9133,111990.0
2003-03-20,2.9329,3.0703,2.9329,3.0311,292626.0
2003-03-21,3.1095,3.2763,3.0899,3.2566,327716.0
2003-03-24,3.3646,3.4626,3.2763,3.3351,646323.0
2003-03-25,3.3155,3.3351,3.1586,3.3155,223587.0
2003-03-26,3.3646,3.4038,3.2763,3.2763,218277.0
2003-03-27,3.2763,3.3155,3.2763,3.3155,33371.0
2003-03-28,3.3155,3.3351,3.2763,3.2959,60825.0
2003-03-31,3.237,3.237,3.1586,3.1782,76771.0
2003-04-01,3.237,3.2566,3.1782,3.1978,77363.0
2003-04-02,3.2566,3.2959,3.1978,3.2763,121212.0
2003-04-03,3.3351,3.443,3.3155,3.443,313896.0
2003-04-04,3.4626,3.4822,3.4234,3.4822,183199.0
2003-04-07,3.6294,3.7274,3.6294,3.7078,380229.0
2003-04-08,3.6882,3.806,3.5607,3.7668,303290.0
2003-04-09,3.7274,3.9335,3.7274,3.8942,323883.0
2003-04-10,3.9335,3.9335,3.7274,3.7274,241477.0
2003-04-11,3.7274,3.806,3.6098,3.649,499246.0
2003-04-14,3.6686,3.6686,3.4038,3.4038,298022.0
2003-04-15,3.4626,3.4626,3.237,3.3351,217994.0
2003-04-16,3.3842,3.443,3.3842,3.443,99406.0
2003-04-17,3.4626,3.4626,3.3842,3.4234,81735.0
2003-04-22,3.4234,3.4234,3.3351,3.3351,80678.0
2003-04-23,3.4038,3.5215,3.3646,3.5215,146340.0
2003-04-24,3.5215,3.5902,3.443,3.443,131975.0
2003-04-25,3.3646,3.443,3.3351,3.443,45815.0
2003-04-28,3.3842,3.443,3.3646,3.4038,52222.0
2003-04-29,3.4234,3.443,3.3351,3.3351,50037.0
2003-04-30,3.3646,3.4038,3.3155,3.3842,40153.0
